"bundestagId","name","party","profileUrl","hasConstituencyOffice","officeCount","postalAddress","postalCode","city","rawLines"
"1044292","Feser, Jan","AfD","https://www.bundestag.de/abgeordnete/biografien/F/feser_jan-1044292","false","0","","","",""
"1044296","Fetsch, Thomas","AfD","https://www.bundestag.de/abgeordnete/biografien/F/fetsch_thomas-1044296","false","0","","","",""
"1044300","Fey, Katrin","Die Linke","https://www.bundestag.de/abgeordnete/biografien/F/fey_katrin-1044300","false","0","","","",""
"1044302","Fiedler, Sebastian","SPD","https://www.bundestag.de/abgeordnete/biografien/F/fiedler_sebastian-1044302","false","0","","","",""
"1044304","Finger, Hauke","AfD","https://www.bundestag.de/abgeordnete/biografien/F/finger_hauke-1044304","false","0","","","",""
"1044328","Fischer, Simone","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/F/fischer_simone-1044328","false","0","","","",""
"1044356","Foullong, Uwe","Die Linke","https://www.bundestag.de/abgeordnete/biografien/F/foullong_uwe-1044356","false","0","","","",""
"1044368","Frauenpreiß, Christoph","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/F/frauenpreiss_christoph-1044368","true","2","Wahlkreisbüro Cuxhaven, Wilhelm-Heidsiek-Straße 23, 27472 Cuxhaven | Wahlkreisbüro Stade, Poststraße 34, 21682 Stade","27472 | 21682","Cuxhaven | Stade","Wahlkreisbüro Cuxhaven
Wilhelm-Heidsiek-Straße 23
27472 Cuxhaven
---
Wahlkreisbüro Stade
Poststraße 34
21682 Stade"
"1044370","Frei, Thorsten","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/F/frei_thorsten-1044370","true","1","Justinus-Kerner-Straße 5, 78048 Villingen-Schwenningen","78048","Villingen-Schwenningen","Justinus-Kerner-Straße 5
78048 Villingen-Schwenningen"
"1044396","Frieser, Michael","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/F/frieser_michael-1044396","true","1","Jakobstraße 46, 90402 Nürnberg","90402","Nürnberg","Jakobstraße 46
90402 Nürnberg"
"1044408","Frömming, Dr. Götz","AfD","https://www.bundestag.de/abgeordnete/biografien/F/froemming_goetz-1044408","false","0","","","",""
"1044406","Frohnmaier, Markus","AfD","https://www.bundestag.de/abgeordnete/biografien/F/frohnmaier_markus-1044406","false","0","","","",""
"1044428","Galla, Rainer","AfD","https://www.bundestag.de/abgeordnete/biografien/G/galla_rainer-1044428","false","0","","","",""
"1044434","Gamanov, Boris","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gamanov_boris-1044434","false","0","","","",""
"1044436","Gambir, Schahina","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/gambir_schahina-1044436","true","1","Wahlkreisbüro Schahina Gambir, MdB, Fraktion Bündnis 90/Die Grünen, Bartlingshof 12, 32423 Minden","32423","Minden","Wahlkreisbüro Schahina Gambir, MdB
Fraktion Bündnis 90/Die Grünen
Bartlingshof 12
32423 Minden"
"1044446","Gastel, Matthias","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/gastel_matthias-1044446","false","0","","","",""
"1044448","Gauland, Dr. Alexander","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gauland_alexander-1044448","false","0","","","",""
"1044460","Gebel, Kathrin","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/gebel_kathrin-1044460","true","2","Wahlkreisbüro Essen, Frohnhauser Straße 259, 45144 Essen | Wahlkreisbüro Münster, Achtermannstraße 19, 48143 Münster, Startseite, Abgeordnete, Biografien, G, zurück zu: Biografien, (), Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Hilfe, Kontakt, Inhaltsübersicht, Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Barrierefreiheit, Datenschutz, Impressum, © Deutscher Bundestag, Ausdruck aus dem Internet-Angebot des Deutschen Bundestages, https://www.bundestag.de/abgeordnete/biografien/G/gebel_kathrin-1044460, Stand: 04.07.2026","45144 | 48143","Essen | Münster","Wahlkreisbüro Essen
Frohnhauser Straße 259
45144 Essen
---
Wahlkreisbüro Münster
Achtermannstraße 19
48143 Münster
Startseite
Abgeordnete
Biografien
G
zurück zu: Biografien
()
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Hilfe
Kontakt
Inhaltsübersicht
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Barrierefreiheit
Datenschutz
Impressum
© Deutscher Bundestag
Ausdruck aus dem Internet-Angebot des Deutschen Bundestages
https://www.bundestag.de/abgeordnete/biografien/G/gebel_kathrin-1044460
Stand: 04.07.2026"
"1044462","Gebhard, Wilhelm","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gebhard_wilhelm-1044462","true","2","Wahlkreisbüro Eschwege, Herrengasse 9, 37269 Eschwege | Wahlkreisbüro Bad Hersfeld, Hof Meisebach, 36251 Bad Hersfeld, Postfachadresse, Postfach 1237, 36222 Bad Hersfeld","37269 | 36251","Eschwege | Bad Hersfeld","Wahlkreisbüro Eschwege
Herrengasse 9
37269 Eschwege
---
Wahlkreisbüro Bad Hersfeld
Hof Meisebach
36251 Bad Hersfeld
Postfachadresse
Postfach 1237
36222 Bad Hersfeld"
"1044466","Gebhart, Dr. Thomas","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gebhart_thomas-1044466","true","1","Max-Planck-Straße 6, 76829 Landau/Pfalz","76829","Landau/Pfalz","Max-Planck-Straße 6
76829 Landau/Pfalz"
"1048618","Geissler, Dr. Jonas","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/geissler_jonas-1048618","true","1","Löwenstraße 11, 96450 Coburg","96450","Coburg","Löwenstraße 11
96450 Coburg"
"1044470","Gennburg, Katalin","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/gennburg_katalin-1044470","true","1","Henny-Porten-Straße 10-12, 12627 Berlin","12627","Berlin","Henny-Porten-Straße 10-12
12627 Berlin"
"1044480","Gerster, Martin","SPD","https://www.bundestag.de/abgeordnete/biografien/G/gerster_martin-1044480","true","1","Gymnasiumstr. 12/2, 88400 Biberach","88400","Biberach","Gymnasiumstr. 12/2
88400 Biberach"
"1044484","Gesenhues, Dr. Jan-Niclas","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/gesenhues_jan-1044484","true","1","Bahnhofstraße 9, 48282 Emsdetten","48282","Emsdetten","Bahnhofstraße 9
48282 Emsdetten"
"1044490","Giersch, Alexis L.","AfD","https://www.bundestag.de/abgeordnete/biografien/G/giersch_alexis-1044490","false","0","","","",""
"1044508","Gläser, Ronald","AfD","https://www.bundestag.de/abgeordnete/biografien/G/glaeser_ronald-1044508","false","0","","","",""
"1048634","Glaser, Stefan","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/glaser_stefan-1048634","true","1","Luisenstraße 6, 79539 Lörrach","79539","Lörrach","Luisenstraße 6
79539 Lörrach"
"1044506","Glaser, Vinzenz","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/glaser_vinzenz-1044506","true","1","Sundgauallee 49, 79114 Freiburg, Lange Straße 18, 77652 Offenburg","79114","Freiburg","Sundgauallee 49
79114 Freiburg
Lange Straße 18
77652 Offenburg"
"1044518","Glöckner, Angelika","SPD","https://www.bundestag.de/abgeordnete/biografien/G/gloeckner_angelika-1044518","false","0","","","",""
"1044526","Gnauck, Hannes","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gnauck_hannes-1044526","true","2","Wahlkreisbüro Angermünde, Rosenstraße 13, 16278 Angermünde | Wahlkreisbüro Prenzlau, Steinstr. 30, 17291 Prenzlau","16278 | 17291","Angermünde | Prenzlau","Wahlkreisbüro Angermünde
Rosenstraße 13
16278 Angermünde
---
Wahlkreisbüro Prenzlau
Steinstr. 30
17291 Prenzlau"
"1044556","Göring-Eckardt, Katrin","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/goering_eckardt_katrin-1044556","false","0","","","",""
"1044558","Görke, Christian","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/goerke_christian-1044558","false","0","","","",""
"1044540","Gohlke, Nicole","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/gohlke_nicole-1044540","true","1","Schwanthaler Straße 139, 80339 München","80339","München","Schwanthaler Straße 139
80339 München"
"1044566","Goßner, Hans-Jürgen","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gossner_hans-1044566","true","1","Marktstraße 8, 73033 Göppingen","73033","Göppingen","Marktstraße 8
73033 Göppingen"
"1044570","Gottschalk, Kay","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gottschalk_kay-1044570","false","0","","","",""
"1048650","Gräßle, Dr. Inge","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/graessle_ingeborg-1048650","true","1","Rinderbacher Gasse 3, 73525 Schwäbisch Gmünd","73525","Schwäbisch Gmünd","Rinderbacher Gasse 3
73525 Schwäbisch Gmünd"
"1048646","Gramling, Fabian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gramling_fabian-1048646","true","1","Pleidelsheimer Straße 13/1, 74321 Bietigheim-Bissingen","74321","Bietigheim-Bissingen","Pleidelsheimer Straße 13/1
74321 Bietigheim-Bissingen"
"1044590","Grasse, Adrian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/grasse_adrian-1044590","false","0","","","",""
"1044594","Grau, Prof. Dr. Armin","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/grau_armin-1044594","true","1","Burgunderplatz 7 a, 67117 Limburgerhof","67117","Limburgerhof","Burgunderplatz 7 a
67117 Limburgerhof"
"1044600","Gregosz, David","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gregosz_david-1044600","true","3","Wahlkreisbüro Eichsfeld, Wilhelmstraße 20, 37308 Heilbad Heiligenstadt | Wahlkreisbüro Nordhausen, Bahnhofstraße 15/16, 99734 Nordhausen | Wahlkreisbüro Kyffhäuserkreis, Hauptstraße 20, 99706 Sondershausen","37308 | 99734 | 99706","Heilbad Heiligenstadt | Nordhausen | Sondershausen","Wahlkreisbüro Eichsfeld
Wilhelmstraße 20
37308 Heilbad Heiligenstadt
---
Wahlkreisbüro Nordhausen
Bahnhofstraße 15/16
99734 Nordhausen
---
Wahlkreisbüro Kyffhäuserkreis
Hauptstraße 20
99706 Sondershausen"
"1044602","Griese, Kerstin","SPD","https://www.bundestag.de/abgeordnete/biografien/G/griese_kerstin-1044602","false","0","","","",""
"1048654","Grimm, Christoph","AfD","https://www.bundestag.de/abgeordnete/biografien/G/grimm_christoph-1048654","true","1","Lindenstr. 2, 19089 Crivitz","19089","Crivitz","Lindenstr. 2
19089 Crivitz"
"1044618","Groß, Rainer","AfD","https://www.bundestag.de/abgeordnete/biografien/G/gross_karl-1044618","false","0","","","",""
"1044642","Güler, Serap","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gueler_serap-1044642","true","1","Hauptstraße 390, 51143 Köln","51143","Köln","Hauptstraße 390
51143 Köln"
"1044652","Günther, Georg","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/guenther_georg-1044652","false","0","","","",""
"1044656","Güntzler, Fritz","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/guentzler_fritz-1044656","true","1","Reinhäuser Landstraße 5, 37083 Göttingen","37083","Göttingen","Reinhäuser Landstraße 5
37083 Göttingen"
"1044658","Gürpinar, Ates","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/guerpinar_ates-1044658","true","1","Steinbökstraße 14, 83022 Rosenheim","83022","Rosenheim","Steinbökstraße 14
83022 Rosenheim"
"1044644","Gumnior, Dr. Lena","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/G/gumnior_lena-1044644","true","1","Wahlkreisbüro Bündnis 90/Die Grünen, Grüne Straße 29, 27283 Verden","27283","Verden","Wahlkreisbüro Bündnis 90/Die Grünen
Grüne Straße 29
27283 Verden"
"1048666","Gutting, Olav","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/G/gutting_olav-1048666","false","0","","","",""
"1044670","Gysi, Dr. Gregor","Die Linke","https://www.bundestag.de/abgeordnete/biografien/G/gysi_gregor-1044670","true","1","Brückenstraße 28, 12439 Berlin","12439","Berlin","Brückenstraße 28
12439 Berlin"
"1048668","Haase, Christian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/haase_christian-1048668","true","2","Wahlkreisbüro Höxter, Zur Lüre 50, 37671 Höxter | Wahlkreisbüro Lippe, Emilienstr. 12, 32756 Detmold, CDU Gütersloh, Moltkestr. 56,, 33330 Gütersloh","37671 | 32756","Höxter | Detmold","Wahlkreisbüro Höxter
Zur Lüre 50
37671 Höxter
---
Wahlkreisbüro Lippe
Emilienstr. 12
32756 Detmold
CDU Gütersloh
Moltkestr. 56,
33330 Gütersloh"
"1044672","Habeck, Dr. Robert","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/H/habeck_robert-1044672","false","0","","","",""
"1044684","Hagedorn, Bettina","SPD","https://www.bundestag.de/abgeordnete/biografien/H/hagedorn_bettina-1044684","true","1","Wahlkreisbüro, Lübecker Straße 6, 23701 Eutin","23701","Eutin","Wahlkreisbüro
Lübecker Straße 6
23701 Eutin"
"1044694","Hahn, Florian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hahn_florian-1044694","false","0","","","",""
"1044696","Hahn, Prof. Dr. Ingo","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hahn_ingo-1044696","false","0","","","",""
"1044706","Hain, Heiko","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hain_heiko-1044706","true","1","Schützenstraße 1, 95028 Hof","95028","Hof","Schützenstraße 1
95028 Hof"
"1044710","Haise, Lars","AfD","https://www.bundestag.de/abgeordnete/biografien/H/haise_lars-1044710","false","0","","","",""
"1044714","Hakverdi, Metin","SPD","https://www.bundestag.de/abgeordnete/biografien/H/hakverdi_metin-1044714","false","0","","","",""
"1044728","Hanker, Mirco","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hanker_mirco-1044728","true","1","Goethestraße 46, 38440 Wolfsburg, Startseite, Abgeordnete, Biografien, H, zurück zu: Biografien, (), Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Hilfe, Kontakt, Inhaltsübersicht, Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Barrierefreiheit, Datenschutz, Impressum, © Deutscher Bundestag, Ausdruck aus dem Internet-Angebot des Deutschen Bundestages, https://www.bundestag.de/abgeordnete/biografien/H/hanker_mirco-1044728, Stand: 04.07.2026","38440","Wolfsburg","Goethestraße 46
38440 Wolfsburg
Startseite
Abgeordnete
Biografien
H
zurück zu: Biografien
()
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Hilfe
Kontakt
Inhaltsübersicht
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Barrierefreiheit
Datenschutz
Impressum
© Deutscher Bundestag
Ausdruck aus dem Internet-Angebot des Deutschen Bundestages
https://www.bundestag.de/abgeordnete/biografien/H/hanker_mirco-1044728
Stand: 04.07.2026"
"1044742","Hardt, Jürgen","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hardt_juergen-1044742","true","3","Wahlkreisbüro Remscheid, Konrad-Adenauer-Straße 7, 42855 Remscheid | Wahlkreisbüro Solingen, Elisenstraße 11, 42651 Solingen | Wahlkreisbüro Wuppertal, Höhne 41, 42275 Wuppertal","42855 | 42651 | 42275","Remscheid | Solingen | Wuppertal","Wahlkreisbüro Remscheid
Konrad-Adenauer-Straße 7
42855 Remscheid
---
Wahlkreisbüro Solingen
Elisenstraße 11
42651 Solingen
---
Wahlkreisbüro Wuppertal
Höhne 41
42275 Wuppertal"
"1044764","Hartmann, Sebastian","SPD","https://www.bundestag.de/abgeordnete/biografien/H/hartmann_sebastian-1044764","true","1","Frankfurter Str. 47, 53840 Troisdorf","53840","Troisdorf","Frankfurter Str. 47
53840 Troisdorf"
"1044778","Haßelmann, Britta","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/H/hasselmann_britta-1044778","true","1","Wahlkreisbüro Bielefeld, Kavalleriestr. 26, 33602 Bielefeld","33602","Bielefeld","Wahlkreisbüro Bielefeld
Kavalleriestr. 26
33602 Bielefeld"
"1044780","Hauer, Matthias","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hauer_matthias-1044780","true","1","Blücherstr. 1, 45141 Essen","45141","Essen","Blücherstr. 1
45141 Essen"
"1044782","Haug, Jochen","AfD","https://www.bundestag.de/abgeordnete/biografien/H/haug_jochen-1044782","false","0","","","",""
"1044824","Heil, Hubertus","SPD","https://www.bundestag.de/abgeordnete/biografien/H/heil_hubertus-1044824","true","1","Goethestraße 16, 31224 Peine, Steinweig 11, 38518 Gifhorn","31224","Peine","Goethestraße 16
31224 Peine
Steinweig 11
38518 Gifhorn"
"1044822","Heil, Mechthild","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/heil_mechthild-1044822","false","0","","","",""
"1044826","Heiligenstadt, Frauke","SPD","https://www.bundestag.de/abgeordnete/biografien/H/heiligenstadt_frauke-1044826","true","2","Scharnhorstplatz 8, 37154 Northeim | Wahlkreisbüro Goslar, Okerstraße 32, 38640 Goslar","37154 | 38640","Northeim | Goslar","Scharnhorstplatz 8
37154 Northeim
---
Wahlkreisbüro Goslar
Okerstraße 32
38640 Goslar"
"1044842","Heinrich, Gabriela","SPD","https://www.bundestag.de/abgeordnete/biografien/H/heinrich_gabriela-1044842","true","1","Karl-Bröger-Str. 9, 90459 Nürnberg","90459","Nürnberg","Karl-Bröger-Str. 9
90459 Nürnberg"
"1044850","Heitmann, Linda","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/H/heitmann_linda-1044850","true","1","Königstraße 14, 22767 Hamburg","22767","Hamburg","Königstraße 14
22767 Hamburg"
"1044860","Helferich, Matthias","AfD","https://www.bundestag.de/abgeordnete/biografien/H/helferich_matthias-1044860","false","0","","","",""
"1044862","Helfrich, Mark","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/helfrich_mark-1044862","true","2","Wahlkreisbüro Itzehoe, Feldschmiede 77 A, 25524 Itzehoe | Wahlkreisbüro Heide, Neue Anlage 17, 25746 Heide","25524 | 25746","Itzehoe | Heide","Wahlkreisbüro Itzehoe
Feldschmiede 77 A
25524 Itzehoe
---
Wahlkreisbüro Heide
Neue Anlage 17
25746 Heide"
"1044878","Hemmelgarn, Udo Theodor","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hemmelgarn_udo-1044878","false","0","","","",""
"1048708","Henrichmann, Marc","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/henrichmann_marc-1048708","true","1","Zapfeweg 18, 48653 Coesfeld","48653","Coesfeld","Zapfeweg 18
48653 Coesfeld"
"1044902","Henze, Stefan","AfD","https://www.bundestag.de/abgeordnete/biografien/H/henze_stefan-1044902","false","0","","","",""
"1044916","Herbstreuth, Diana","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/herbstreuth_diana-1044916","true","3","Wahlkreisbüro Saale-Orla-Kreis, Geraer Straße 12, 07907 Schleiz, Telefon: +49 (0)3663 425-2462 | Wahlkreisbüro Saale-Holzland-Kreis, Steinweg 14, 07607 Eisenberg, Telefon: +49 (0)36691 240-425 | Wahlkreisbüro Saalfeld-Rudolstadt, Obere Straße 17, 07318 Saalfeld, Telefon: +49 (0)3671 529-586","07907 | 07607 | 07318","Schleiz | Eisenberg | Saalfeld","Wahlkreisbüro Saale-Orla-Kreis
Geraer Straße 12
07907 Schleiz
Telefon: +49 (0)3663 425-2462
---
Wahlkreisbüro Saale-Holzland-Kreis
Steinweg 14
07607 Eisenberg
Telefon: +49 (0)36691 240-425
---
Wahlkreisbüro Saalfeld-Rudolstadt
Obere Straße 17
07318 Saalfeld
Telefon: +49 (0)3671 529-586"
"1044924","Hermeier, Mareike","Die Linke","https://www.bundestag.de/abgeordnete/biografien/H/hermeier_mareike-1044924","true","1","MdB Mareike Hermeier, Parallelstraße 26, 48683 Ahaus","48683","Ahaus","MdB Mareike Hermeier
Parallelstraße 26
48683 Ahaus"
"1044944","Heselhaus, Nadine","SPD","https://www.bundestag.de/abgeordnete/biografien/H/heselhaus_nadine-1044944","true","1","Goldstraße 5, 46325 Borken","46325","Borken","Goldstraße 5
46325 Borken"
"1044948","Hess, Martin","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hess_martin-1044948","true","1","Strombergstr. 21, 71636 Ludwigsburg","71636","Ludwigsburg","Strombergstr. 21
71636 Ludwigsburg"
"1044950","Hess, Nicole","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hess_nicole-1044950","false","0","","","",""
"1044962","Heubach, Heike","SPD","https://www.bundestag.de/abgeordnete/biografien/H/heubach_heike-1044962","true","1","Grottenau 4, 86150 Augsburg","86150","Augsburg","Grottenau 4
86150 Augsburg"
"1044964","Heuberger, Dr. Moritz","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/H/heuberger_moritz-1044964","true","1","Wahlkreisbüro, Dr. Heuberger, Moritz, Kolonnenstraße 53, 10829 Berlin","10829","Berlin","Wahlkreisbüro
Dr. Heuberger, Moritz
Kolonnenstraße 53
10829 Berlin"
"1044970","Heveling, Ansgar","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/heveling_ansgar-1044970","false","0","","","",""
"1044978","Hierl, Susanne","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hierl_susanne-1044978","true","1","Hallertorstraße 16, 92318 Neumarkt i. d. OPf., Schlachthausstr. 6, 92224 Amberg","92318","Neumarkt i. d. OPf.","Hallertorstraße 16
92318 Neumarkt i. d. OPf.
Schlachthausstr. 6
92224 Amberg"
"1048714","Hiller, Prof. Dr. Matthias","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hiller_matthias-1048714","false","0","","","",""
"1044990","Hilmer, Olaf","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hilmer_olaf-1044990","true","2","Wahlkreisbüro Walsrode, Wiener Platz 6, 29664 Walsrode | Wahlkreisbüro Uelzen, Alewinstraße 58, 29525 Uelzen","29664 | 29525","Walsrode | Uelzen","Wahlkreisbüro Walsrode
Wiener Platz 6
29664 Walsrode
---
Wahlkreisbüro Uelzen
Alewinstraße 58
29525 Uelzen"
"1044992","Hilse, Karsten","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hilse_karsten-1044992","true","1","Wahlkreisbüro Bautzen, Postplatz 1, 02625 Bautzen","02625","Bautzen","Wahlkreisbüro Bautzen
Postplatz 1
02625 Bautzen"
"1045006","Hirte, Christian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hirte_christian-1045006","true","3","Wahlkreisbüro Eisenach, Georgenstr, 27, 99817 Eisenach | Bürgerbüro Bad Salzungen, Nappenplatz 2, 36433 Bad Satzungen | Bürgerbüro Bad Langensalza, Rathausstr. 14, 99947 Bad Langensalza","99817 | 36433 | 99947","Eisenach | Bad Satzungen | Bad Langensalza","Wahlkreisbüro Eisenach
Georgenstr, 27
99817 Eisenach
---
Bürgerbüro Bad Salzungen
Nappenplatz 2
36433 Bad Satzungen
---
Bürgerbüro Bad Langensalza
Rathausstr. 14
99947 Bad Langensalza"
"1045014","Höchst, Nicole","AfD","https://www.bundestag.de/abgeordnete/biografien/H/hoechst_nicole-1045014","false","0","","","",""
"1048720","Hoffmann, Alexander","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hoffmann_alexander-1048720","true","1","Baumhofstraße 21, 97282 Marktheidenfeld","97282","Marktheidenfeld","Baumhofstraße 21
97282 Marktheidenfeld"
"1045026","Hoffmann, Philip M. A.","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hoffmann_philip-1045026","true","1","Bahnhofstraße 49, 66663 Merzig, De-Lenoncourt-Straße 13, 66763 Dillingen/Saar","66663","Merzig","Bahnhofstraße 49
66663 Merzig
De-Lenoncourt-Straße 13
66763 Dillingen/Saar"
"1045040","Hofreiter, Dr. Anton","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/H/hofreiter_anton-1045040","false","0","","","",""
"1045050","Holm, Leif-Erik","AfD","https://www.bundestag.de/abgeordnete/biografien/H/holm_leif-1045050","true","1","Lange Straße 108, 19230 Hagenow","19230","Hagenow","Lange Straße 108
19230 Hagenow"
"1045070","Hoppenstedt, Dr. Hendrik","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hoppenstedt_hendrik-1045070","true","1","Walderseestraße 21, 30117 Hannover","30117","Hannover","Walderseestraße 21
30117 Hannover"
"1045072","Hoppermann, Franziska","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hoppermann_franziska-1045072","true","1","Am Neumarkt 38b, 22041 Hamburg","22041","Hamburg","Am Neumarkt 38b
22041 Hamburg"
"1045100","Hose, Michael","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/H/hose_michael-1045100","true","1","Domplatz 4, 99084 Erfurt, Erfurter Straße 12, 99423 Weimar","99084","Erfurt","Domplatz 4
99084 Erfurt
Erfurter Straße 12
99423 Weimar"
"1045106","Hoß, Luke","Die Linke","https://www.bundestag.de/abgeordnete/biografien/H/hoss_luke-1045106","true","1","Spitalhofstraße 56, 94032 Passau","94032","Passau","Spitalhofstraße 56
94032 Passau"
